Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note,Level 0 code,Level 1 code,Level 2 code,Level 3 code
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,http://data.europa.eu/esco/isced-f/0711,Chemietechnik und ‑verfahren,"Chemical engineering and processes is the study of planning, designing, and developing products and processes where chemical and physical changes occur. It includes designing chemical plants and control systems.
Programmes and qualifications with the following main content are classified here:
Chemical engineering
Chemical process engineering
Laboratory technology
Oil/gas/petrochemicals processing
Plant and machine operation (processing)
Process technology

=== Inclusions
Laboratory technology is included here if emphasis is not given to a specific application.

=== Exclusions
Laboratory technology is excluded from this detailed field if emphasis is given to a specific application (biological, medical, etc.) and is included under the appropriate detailed field (0914 etc.). Biotechnology is excluded from this detailed field and included in detailed field 0512 'Biochemistry'.
Programmes and qualifications with emphasis on the production of a specific material are excluded from this detailed field (e.g. studies with emphasis on paper processing should be included in detailed field 0722 'Materials (glass, paper, plastic, wood)'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,http://data.europa.eu/esco/isced-f/0712,Umweltschutztechnologie,"Environmental protection technology is the study of processes in order to minimise discharge and waste and avoid pollution. It includes programmes dealing with control of water, air, soil etc.
Programmes and qualifications with the following main content are classified here:
Air pollution control
Ecological technology
Energy efficiency
Environmental engineering
Industrial discharge control
Noise pollution control
Recycling
Water pollution control

=== Exclusions
Programmes and qualifications dealing with hygienic standards in food, water etc. are excluded from this detailed field and included in detailed field 1021 'Community sanitation'.
Construction related to waste and water management is excluded from this detailed field and included in detailed field 0732 'Building and civil engineering'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,http://data.europa.eu/esco/isced-f/0713,Elektrizität und Energie,"Electricity and energy is the study of installing, maintaining, repairing and diagnosing faults in electrical wiring and related equipment in domestic, commercial and industrial establishments. Installation and maintenance of overhead and underground electrical power distribution networks is included. Energy is the study of energy generation.
Programmes and qualifications with the following main content are classified here:
Air-conditioning trades
Climate engineering
Electrical appliances repairing
Electrical engineering
Electrical fitting
Electrical power generation
Electrical trades
Energy studies
Gas distribution
Heating trades
Nuclear, hydraulic and thermal energy
Power line installation and maintenance
Power production
Refrigeration
Solar power
Wind turbines

=== Inclusions
The study of installing, diagnosing faults in and repairing heating, air-conditioning and refrigeration equipment is included here.

=== Exclusions
Study of vehicle electrical systems is excluded from this detailed field and included in detailed field 0716 'Motor vehicles, ships and aircraft'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,http://data.europa.eu/esco/isced-f/0714,Elektronik und Automation,"Electronics and automation is the study of planning, designing, developing maintaining and monitoring electronic equipment, machinery and systems. It includes designing computers and equipment for communication.
Programmes and qualifications with the following main content are classified here:
Broadcasting electronics
Communication systems
Communications equipment installation
Communications equipment maintenance
Computer engineering
Computer repairing
Control engineering
Data processing technology
Digital technology
Electronic engineering
Electronic equipment servicing
Network technology
Robotics
Telecommunications technology
Television and radio repairing

=== Exclusions
Computer science (Software and applications development) is excluded from this detailed field and included under 0613 'Software and applications development and analysis'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,http://data.europa.eu/esco/isced-f/0715,Mechanik und Metallbearbeitung,"Mechanics and metal trades is the study of planning, designing, developing, producing, maintaining and monitoring machines, mechanical plants and systems and metal products. It includes designing and maintaining machines which produce goods and services. The focus of study in this detailed field is machines, mechanical systems and metal products.
Programmes and qualifications with the following main content are classified here:
Gunsmithing
Hydraulics
Locksmithing and safe repairing
Mechanical engineering
Mechanical trades
Metal casting and patternmaking
Metal fitting, turning and machining
Metallurgical engineering
Precision mechanics
Sheet metal working
Steel production
Tool and die making
Welding

=== Exclusions
The study of motor vehicle mechanics and engineering is excluded from this detailed field and included in detailed field 0716 'Motor vehicles, ships and aircraft'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,http://data.europa.eu/esco/isced-f/0716,"Kraftfahrzeuge, Schiffe und Flugzeuge","Motor vehicles, ships and aircraft is the study of designing, developing, producing, maintaining, diagnosing faults in, repairing and servicing motor vehicles, including earth moving equipment and agriculture machines, ships, trains and aircraft. Typical is the combination of studies in both metal structures and motors.
Programmes and qualifications with the following main content are classified here:
Aerospace engineering
Aircraft engineering
Aircraft maintenance
Automotive electrical systems
Automotive engineering
Avionics
Coachwork
Marine engineering
Motorcycle engineering
Panel beating
Shipbuilding
Train repair and maintenance
Vehicle building and repairing
Vehicle varnishing/spraying

=== Inclusions
Study of vehicle electrical systems is included here.

=== Exclusions
Study of producing and repairing non-motorised vehicles is excluded from this detailed field and included in 0715 'Mechanics and metal work' (e.g. bicycles) or 0722 'Materials (glass, paper, plastic, wood)' (e.g. non-motor boats).",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,http://data.europa.eu/esco/isced-f/0719,Ingenieurwesen und Ingenieurberufe – nirgendwo sonst klassifiziert,"Engineering studies not covered by other detailed fields are classified here:
Nanotechnology",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/072,Fertigung und Verarbeitung,,,,,K,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/072,Fertigung und Verarbeitung,http://data.europa.eu/esco/isced-f/0720,Fertigung und Verarbeitung – nicht näher definiert,,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/072,Fertigung und Verarbeitung,http://data.europa.eu/esco/isced-f/0721,Lebensmittelverarbeitung,"Food processing is the study of processing and packaging of food and beverages, and the equipment and procedures used in the production and distribution of foods.
Programmes and qualifications with the following main content are classified here:
Baking
Beer brewing
Butchery
Confectionery
Dairy foods
Food and drink processing
Food preservation
Food science and technology
Meat processing
Pastry cooking
Tobacco processing
Wine production

=== Inclusions
Study of food handling and food hygiene is included here.

=== Exclusions
Restaurant and catering are excluded from this detailed field and included in detailed field 1013 'Hotel, restaurant and catering'.
Nutrition science is excluded from this detailed field and included in narrow field 051 'Biological and related sciences'.
0722 Materials (glass, paper, plastic and wood)
Materials is the study of the manufacturing of products in glass, paper, plastic, wood or other materials like stone, clay, artificial materials etc. Programmes and qualifications included in this detailed field have more to do with a specific material than general technical knowledge.
Programmes and qualifications with the following main content are classified here:
Boat building (non-motor)
Cabinet making
Carpentry (furniture)
Ceramics (industrial)
Furniture making
Glass working (industrial)
Industrial diamond production
Paper manufacturing and processing
Plastic manufacturing
Rubber processing
Timber technology
Wood machining and turning
Woodwork trades

=== Exclusions
Study of metal work is excluded from this detailed field and included in detailed field 0715 'Mechanics and metal trades'.
Study of building carpentry and joinery is excluded from this detailed field and included in detailed field 0732 'Building and civil engineering'.
Study of chemical processing in general is excluded from this detailed field and included in detailed field 0711 'Chemical engineering and processes'.
Study of printing and bookbinding is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Handicrafts programmes (glass arts and crafts, woodcarving etc) are excluded from this detailed field and included in detailed field 0214 'Handicrafts'.
0723 Textiles (clothes, footwear and leather)
Textiles (clothes, footwear and leather) is the study of the manufacture of textiles, textile and leather products, clothing and related items, shoes and other forms of footwear.
Programmes and qualifications with the following main content are classified here:
Clothing trades
Dressmaking
Footwear making
Fur making
Garment production
Leather processing
Saddlery
Shoemaking
Skins and leather production
Spinning
Tailoring
Textile trades
Upholstery
Weaving (industrial)
Wool science

=== Exclusions
Handicrafts studies (weaving, embroidery etc.) are excluded from this detailed field and included in detailed field 0214 'Handicrafts'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/072,Fertigung und Verarbeitung,http://data.europa.eu/esco/isced-f/0722,"Werkstoffe (Glas, Papier, Plastik und Holz)",,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/072,Fertigung und Verarbeitung,http://data.europa.eu/esco/isced-f/0723,"Textilien (Bekleidung, Schuhe und Leder)",,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",http://data.europa.eu/esco/isced-f/072,Fertigung und Verarbeitung,http://data.europa.eu/esco/isced-f/0724,Bergbau,"Mining and extraction is the study of assessing, planning, developing, and directing the extraction of minerals, oil and gas from the earth.
Programmes and qualifications with the following main content are classified here:
Coal mining
Mineral technology
Mining of minerals
Oil and gas drilling
Oil and gas extraction
Raw material extraction

=== Exclusions
Study of metallurgical engineering is excluded from this detailed field and included in 0715 'Mechanics and metal trades'
Study of geology is excluded from this detailed field and included in detailed field 0532 'Earth sciences'.",,K,,,
