,concept_uri,preferred_label
13149,http://data.europa.eu/esco/skill/f2bf8eae-5b91-47ba-93d3-557af74e23eb,Probleme im Weinberg beurteilen
13150,http://data.europa.eu/esco/skill/f2c26cd0-f823-4549-a418-f84d23131308,THC Hydra
13151,http://data.europa.eu/esco/skill/f2c49982-7fe7-444e-9df7-dff5f8fd8113,chiropraktische Untersuchungen vornehmen
13152,http://data.europa.eu/esco/skill/f2c63b7a-ed6c-4890-9f8c-7685d172624c,Unternehmensführung umsetzen
13153,http://data.europa.eu/esco/skill/f2ce1560-2a29-41e9-b81b-bbe1554202d8,Vornähtechniken anwenden
13154,http://data.europa.eu/esco/skill/f2d14962-e378-4df4-87ce-f1786df2b015,gesprochenes Weißrussisch verstehen
13155,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50,Daten verarbeiten
13156,http://data.europa.eu/esco/skill/f2d63656-169c-4110-99fe-33914f902466,Kinderschutz
13157,http://data.europa.eu/esco/skill/f2d873cb-d6c0-40cf-81de-8c5ccca5961f,Gefrierverfahren überwachen
13158,http://data.europa.eu/esco/skill/f2d9677b-ba41-4b02-9db9-b2e05a462830,Qualität von Fischprodukten
13159,http://data.europa.eu/esco/skill/f2da762e-868c-4dff-a936-50a7cb56e44d,Gruppenarbeit mit Nutzern/Nutzerinnen der sozialen Dienste betreiben
13160,http://data.europa.eu/esco/skill/f2df64d4-1dd2-47d4-b96c-d553f2523933,chemische Tests an Metallen durchführen
13161,http://data.europa.eu/esco/skill/f2e920c9-cae9-40d3-8b52-4d3dd6f3445c,Bürstenarten
13162,http://data.europa.eu/esco/skill/f2e9fa7e-4ce2-473b-83e7-6e3b4fec45c7,Galvanikanlagenteile
13163,http://data.europa.eu/esco/skill/f2ee4067-d66b-4c18-bb56-27e32a0c88dc,Erbringung von Bahndiensten verbessern
13164,http://data.europa.eu/esco/skill/f2eed0ad-6572-461a-b1a6-a4d2b5c2e6b5,Versicherte/Geschädigte befragen
13165,http://data.europa.eu/esco/skill/f2f2cd3b-6afd-482e-80af-5823250ef0b8,auf interdisziplinärer Ebene kooperieren
13166,http://data.europa.eu/esco/skill/f2f463e5-2382-49cb-8199-e7e043d868df,Gesundheitsschutz- und Sicherheitsvorschriften
13167,http://data.europa.eu/esco/skill/f2f836c8-5d8c-4f3e-8695-f12742e6510f,Texiltrocknermaschinen bedienen
13168,http://data.europa.eu/esco/skill/f2f9934c-b462-43e1-9172-432cf1904c8c,Holzsägemaschinen bedienen
13169,http://data.europa.eu/esco/skill/f2fdd2db-8755-4540-8af8-b46f2c0de95f,Zugang zu Informationen ermöglichen
13170,http://data.europa.eu/esco/skill/f3033b6b-c4d5-42a0-a5ed-c239c1c4ffc4,Sicherheitsbedingungen in Lagerräumen sicherstellen
13171,http://data.europa.eu/esco/skill/f30a7ea4-77dd-452c-8a2d-b06c12606a7f,Lötgeräte bedienen
13172,http://data.europa.eu/esco/skill/f313b675-d15b-4ed9-94ac-7ad3f83649eb,Wolle scheren
13173,http://data.europa.eu/esco/skill/f31615c9-a654-4713-b64e-872b2004d82b,"Mitarbeiter motivieren, um Umsatzziele zu erreichen"
13174,http://data.europa.eu/esco/skill/f3186084-1d7d-4065-a63c-2e5d3b81912d,radiologische Untersuchungen interpretieren
13175,http://data.europa.eu/esco/skill/f31bc8df-aa92-4371-a2b4-18215fcb9700,Pferde reiten
13176,http://data.europa.eu/esco/skill/f31ca02e-5ad1-41dc-aed2-5a9a6db96bd2,Temperaturmessgeräte anpassen
13177,http://data.europa.eu/esco/skill/f3227dab-52a8-4628-a5e3-2cc283d77eaf,Trauungen vornehmen
13178,http://data.europa.eu/esco/skill/f3290909-1730-43bf-9bb0-03cfee12ee15,Schwangerschaftsmassagen verabreichen
13179,http://data.europa.eu/esco/skill/f32a00ba-39af-4914-8504-434ed2a2fa6c,Fliesenverlegung planen
13180,http://data.europa.eu/esco/skill/f32eb5de-3fc7-4bba-853a-c6f2f043c33e,Ausrüstung zum richtigen Zeitpunkt bereitstellen
13181,http://data.europa.eu/esco/skill/f3316342-f9f3-4223-8901-e92dd1c59177,verschiedene Geräte im Untertagebau bedienen
13182,http://data.europa.eu/esco/skill/f33435ca-ec16-4bf1-8569-abf2ce8f04e3,Brandabschottungen einbauen
13183,http://data.europa.eu/esco/skill/f334a048-ad2a-40f5-b5dc-a9a846c38623,Einsatz militärischen Geräts überwachen
13184,http://data.europa.eu/esco/skill/f33b0ef2-7fe1-4ac1-96c4-36a1bff1771b,Zusatzwerkstoff auswählen
13185,http://data.europa.eu/esco/skill/f34dddee-e64b-45de-b1f8-9bef375689dc,Schriftverkehr mit Lizenzbewerbern führen
13186,http://data.europa.eu/esco/skill/f34ee429-b36d-49f9-a927-80b67a467cc8,an Schauspielerrollen anpassen
13187,http://data.europa.eu/esco/skill/f351292a-db64-4b8b-8029-5687290bddc1,Bodenstabilität untersuchen
13188,http://data.europa.eu/esco/skill/f35f83b7-ee52-4904-a9c1-94b8507635c6,Subunternehmer an Flughäfen leiten
13189,http://data.europa.eu/esco/skill/f35fa66a-32bd-4be2-be62-786ba5ade441,Tierparkgestaltung
13190,http://data.europa.eu/esco/skill/f36d3d7e-359f-420d-a22b-d0d2e0ebfa08,Bestattungszubehör verwalten
13191,http://data.europa.eu/esco/skill/f36dff27-a70e-4c23-b2de-e2dffe84adbf,Pflanzenvermehrung
13192,http://data.europa.eu/esco/skill/f36fb0bd-21d5-4347-b484-69c735f4e700,OmniPage
13193,http://data.europa.eu/esco/skill/f371606f-9b45-4340-9e92-ebd91d14ab29,Werkzeugbestand inventarisieren und pflegen
13194,http://data.europa.eu/esco/skill/f376fe48-dd47-4cfb-a14d-e73dfa9ae702,Vorschriften für den Verkauf von Tabak an Minderjährige durchsetzen
13195,http://data.europa.eu/esco/skill/f37d9f67-2e79-4958-8307-1ce9d6dcc8bd,Strategie des Kundendialogs anwenden
13196,http://data.europa.eu/esco/skill/f37dbb3c-dafc-4835-86d1-de9615626f9b,Kasachisch
13197,http://data.europa.eu/esco/skill/f37dd722-72b4-4550-bca1-d19176208deb,Fell von Tieren pflegen
13198,http://data.europa.eu/esco/skill/f37e7d5e-fe95-4662-98d4-9f64675532e9,Grundrisse interpretieren
13199,http://data.europa.eu/esco/skill/f3805809-9882-4bc5-bce1-b44040758b64,auf Bäume klettern
13200,http://data.europa.eu/esco/skill/f3880260-ef21-401c-a64f-a96f21dc968a,Arten von Leisten
13201,http://data.europa.eu/esco/skill/f38c18f1-f44a-42f2-b9f1-92064258e37a,Werbung für eine Galerie machen
13202,http://data.europa.eu/esco/skill/f39336a8-8bf3-4a36-ac40-2f88836f5112,Notfallkommunikationssystem bedienen
13203,http://data.europa.eu/esco/skill/f3934441-4bff-4076-9945-e6c51a01c467,Kochtechniken nutzen
13204,http://data.europa.eu/esco/skill/f399a9c1-be41-4117-bf86-a64b503c4cfd,Dateneingabe beaufsichtigen
13205,http://data.europa.eu/esco/skill/f39a5dcd-1b8b-4eff-a021-a96196fd71eb,Nachrichten verfolgen
13206,http://data.europa.eu/esco/skill/f39ea734-faef-48a7-9544-14e691aed6ab,Medienspeicher einrichten
13207,http://data.europa.eu/esco/skill/f3a313b1-315b-490c-8f4c-35e8d2d07e3e,nationales Straßennetz
13208,http://data.europa.eu/esco/skill/f3a96be9-639d-43e0-aed5-c596980798d6,behinderten Fahrgästen helfen
13209,http://data.europa.eu/esco/skill/f3b841c9-17d1-4cc3-9e6b-36c17b0d15d3,Kulturveranstaltungen Festivals und Ausstellungen organisieren
13210,http://data.europa.eu/esco/skill/f3baae75-145e-40dd-b5ff-b8fe40c5fcbd,Kernphysik
13211,http://data.europa.eu/esco/skill/f3be7a2c-c91d-4ae9-86f5-778dd3497309,Spielzeug und Spiele auf Beschädigungen inspizieren
13212,http://data.europa.eu/esco/skill/f3c38c0f-eef5-443f-be68-14d74eaa695b,Notfällen Vorrang einräumen
13213,http://data.europa.eu/esco/skill/f3c3e51d-f4dc-49a8-8725-2a2d3160446e,Verfahren in der Lebensmittel- und Getränkeherstellung
13214,http://data.europa.eu/esco/skill/f3c5fae0-c0e3-4410-bc09-62bd82d4cecc,Beschäftigungsfähigkeit von Menschen mit Behinderungen fördern
13215,http://data.europa.eu/esco/skill/f3cc52e3-a96c-4549-b841-6e41a846fa99,Berichte zu Umweltproblemen erstellen
13216,http://data.europa.eu/esco/skill/f3d8547b-e7c4-4024-8f2d-0ccf3f522779,mobile Kommunikationsgeräte für flugtechnische Dienste nutzen
13217,http://data.europa.eu/esco/skill/f3dea00d-53d9-4148-9304-986a14ff5b00,humorvoll sein
13218,http://data.europa.eu/esco/skill/f3e4337a-201e-4199-b32d-9d58b77527db,eine vielfältige Jugend ansprechen
13219,http://data.europa.eu/esco/skill/f3e7f152-27f1-4f29-a0d6-40619927df88,orthopädische Artikel instand setzen
13220,http://data.europa.eu/esco/skill/f3e9b964-0c2d-46c4-a895-8b3583054d69,Polnisch
13221,http://data.europa.eu/esco/skill/f3f15fe4-3e74-4cc2-b0ac-71a330885e3e,beschädigte Waren vor dem Versand ermitteln
13222,http://data.europa.eu/esco/skill/f3f29c39-4124-4a8c-a63c-878bfc487586,Arten von Kesseln und Behältern
13223,http://data.europa.eu/esco/skill/f3f985c8-6bd4-4413-9036-1c131b532a66,Klärungsprozess der Würze
13224,http://data.europa.eu/esco/skill/f3ff2fee-879c-4112-9002-d2df984fcbb0,für die visuellen Qualitäten der Kulissen sorgen
13225,http://data.europa.eu/esco/skill/f404d931-49b3-404b-beb1-cf378f057be6,Wiederverkaufswert von Gegenständen bestimmen
13226,http://data.europa.eu/esco/skill/f404dcb3-4ed1-404e-9ab8-992918d836ac,Gesundheitsschutz- und Sicherheitsvorschriften für Broterzeugnisse durchsetzen
13227,http://data.europa.eu/esco/skill/f405e179-f6bb-4c19-92f3-023a7254382c,Besichtigung von Immobilienobjekten organisieren
13228,http://data.europa.eu/esco/skill/f40ab382-0a5d-4ade-af36-106c85ec7353,Bluttransfusionsdienste unterstützen
13229,http://data.europa.eu/esco/skill/f40be391-915a-4f80-bc3d-b727cfd172b6,über Pflanzenkrankheiten informieren
13230,http://data.europa.eu/esco/skill/f40c7c6f-92c6-4c60-a21b-a837904d14c2,Osteopathie
13231,http://data.europa.eu/esco/skill/f40da95c-febe-406c-96aa-2d6d9c09a0a3,unterschiedliche audiovisuelle Formate umwandeln
13232,http://data.europa.eu/esco/skill/f40f94f2-1d6d-47db-8005-11e0d7cc8d2e,Zoonosen
13233,http://data.europa.eu/esco/skill/f410f486-96d4-418c-a6ea-32093adbce76,Schleifscheibe benutzen
13234,http://data.europa.eu/esco/skill/f414dc08-35bd-4bc7-846d-88a3844d057c,Trendbeobachtung
13235,http://data.europa.eu/esco/skill/f41bf7ed-c241-4d36-8e7f-f5316faf9e98,Genealogie
13236,http://data.europa.eu/esco/skill/f41d4cd2-58ed-4ad6-b9c1-a5175c88d392,Facilities-Service verwalten
13237,http://data.europa.eu/esco/skill/f41f860f-91ab-4ca7-a906-483fa9d13c16,neue regionale Verträge ausfindig machen
13238,http://data.europa.eu/esco/skill/f41f8ff8-b3c6-4f83-9e17-bfa857a01c94,Gesetzesentwürfe prüfen
13239,http://data.europa.eu/esco/skill/f4229545-9cd3-4abf-ac7b-744040a7a61b,Milchkontrollsoftware verwenden
13240,http://data.europa.eu/esco/skill/f423476b-9e88-4127-83ca-c0b7ab6f7487,Reit- und Fahrveranstaltungen managen
13241,http://data.europa.eu/esco/skill/f42df0af-c63b-41a7-815f-ab5eb85098e3,Garnierung für Getränke zusammenstellen
13242,http://data.europa.eu/esco/skill/f42e294a-0bba-4e90-989a-9b1467170e6f,Innendekorationstechniken
13243,http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d,digitale Sicherheitsmaßnahmen anwenden
13244,http://data.europa.eu/esco/skill/f4349677-549e-419a-8f8e-eb10bfe10720,Ventile kontrollieren
13245,http://data.europa.eu/esco/skill/f43ee9cc-7284-406f-b23f-3eedb0581141,Bedarf der Kunden ermitteln
13246,http://data.europa.eu/esco/skill/f441f55b-7ba0-4c5b-9ac2-1335a4d68813,als Bindeglied zwischen der Theaterdirektion und dem Entwicklerteam fungieren
13247,http://data.europa.eu/esco/skill/f4471c04-3c13-4e42-a828-f1877841825d,stationäre Gleissensoren kontrollieren
13248,http://data.europa.eu/esco/skill/f4482d36-86d0-422d-aeb2-59d1bbebb6ff,über Grubenausrüstung beraten
13249,http://data.europa.eu/esco/skill/f453b1a6-c7db-4d9d-9ba3-47c45159bfe3,"sicherstellen, dass Produkte gesetzliche Anforderungen erfüllen"
13250,http://data.europa.eu/esco/skill/f46220aa-ad70-4c18-99dc-cb978f2850d2,Exposition gegenüber Strahlung berechnen
13251,http://data.europa.eu/esco/skill/f464be1f-4bb2-4501-a7d2-3ff74daca3bd,Aufzugsbetrieb prüfen
13252,http://data.europa.eu/esco/skill/f46fb515-8de7-499b-a4d9-74ad7c19906c,Tierzuchtprogramme
13253,http://data.europa.eu/esco/skill/f4751ef2-75fb-4c3b-9827-143895ee6218,Produktionsmuster untersuchen
13254,http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,Jenkins (Werkzeuge für das Software-Konfigurationsmanagement)
13255,http://data.europa.eu/esco/skill/f4801e7a-c448-4fe8-b9d7-2d30666e04ce,Schulungsmarkt analysieren
13256,http://data.europa.eu/esco/skill/f4946c16-1dc0-4c56-9bd3-8b9e68a49277,Medizinprodukte Beobachtungs- und Meldesystem
13257,http://data.europa.eu/esco/skill/f4997eb0-5c30-4c7b-abc6-592b65038003,Abformungen für Prothesen ändern
13258,http://data.europa.eu/esco/skill/f49df8e2-f451-49aa-9aa9-b21b2afdbb87,Biosicherheit
13259,http://data.europa.eu/esco/skill/f4a30153-2b27-4c15-82ea-e0216bd0012f,Rezepte erstellen
13260,http://data.europa.eu/esco/skill/f4a447b1-60a4-4ecd-bd93-43b6cf4530b1,Fahrzeuge verkaufen
13261,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694,Automatisierungstechnik
13262,http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,IKT-Sicherheitstests durchführen
13263,http://data.europa.eu/esco/skill/f4ad3d0a-a5c0-4442-9485-6e3ca83be035,für Fördertätigkeiten erforderliche Geräte auswählen
13264,http://data.europa.eu/esco/skill/f4aeba43-dab5-47fa-89ba-f957ecc86657,Erdoberfläche ebnen
13265,http://data.europa.eu/esco/skill/f4b3b063-02df-4a92-bb0e-d01e45642c6f,In-Circuit-Test
13266,http://data.europa.eu/esco/skill/f4b4accf-11b2-45bc-b47d-95f7cf9c569c,mit Rasenpflegegeräten arbeiten
13267,http://data.europa.eu/esco/skill/f4b5e3fb-ea82-4307-887a-d1901c7d3a4d,Blumenzucht
13268,http://data.europa.eu/esco/skill/f4bcdb75-df28-441d-a52b-9730904f36a1,Rechte und Verantwortlichkeiten ausüben
13269,http://data.europa.eu/esco/skill/f4cb64be-4215-4dbf-8649-70ae33228802,Fragestellungen analysieren
13270,http://data.europa.eu/esco/skill/f4cd5ece-c0e2-42d7-83ef-2008fe0d7cb6,Flexodruckmaschine bedienen
13271,http://data.europa.eu/esco/skill/f4cd7802-123a-4bd5-9bfa-bf915a04e969,öffentliches Zeichnungsangebot
13272,http://data.europa.eu/esco/skill/f4d1fce0-6d7f-4a5e-b317-2040b64758f2,Physiotherapie
13273,http://data.europa.eu/esco/skill/f4d3a8ff-2db1-4015-aa28-d4564afef3fd,Aufzeichnungen über Verkäufe führen
13274,http://data.europa.eu/esco/skill/f4e02d83-0a70-4195-b84c-989040fab081,Kraftfahrzeugbatterien zusammenbauen
13275,http://data.europa.eu/esco/skill/f4eede2b-492c-4b1d-b118-ce681859a712,Methoden der Akupunktur
13276,http://data.europa.eu/esco/skill/f4f2cb26-95c8-4d49-8dbc-fd0a514e2e50,Fahrzeuge in Prozessionen fahren
13277,http://data.europa.eu/esco/skill/f5019d58-1f9a-4c1d-9a68-6ed7b8ec3eca,menschliche Gesellschaften erforschen
13278,http://data.europa.eu/esco/skill/f504dee7-f68d-4d1b-8707-cda82f0f1d6c,"an der körperlichen Leistungsfähigkeit arbeiten, um Sport auf höchstem Niveau zu betreiben"
13279,http://data.europa.eu/esco/skill/f5084a43-42c9-4bbb-b47c-b3029cf8381d,Werkzeugmaschinen
13280,http://data.europa.eu/esco/skill/f509c7cb-ec40-49b8-a2eb-c3bc35934bbc,Museumsinventar führen
13281,http://data.europa.eu/esco/skill/f5122357-c3f7-4f3e-b0cc-25173199d554,Kommunikationsmethoden unterrichten
13282,http://data.europa.eu/esco/skill/f519caf2-a69f-4357-a8b7-d992e4bfdae3,thermische Anforderungen erstellen
13283,http://data.europa.eu/esco/skill/f520496d-89b7-4c71-b277-e9082552db78,künstliche Bräunungsbehandlungen leiten
13284,http://data.europa.eu/esco/skill/f524f72e-d3d0-4691-9c57-d19756d8b847,Migranten bei der Integration in die Aufnahmegesellschaft helfen
13285,http://data.europa.eu/esco/skill/f5308e60-d763-4ead-be95-88c96fb3e02b,sich an Veränderungen in Technologieentwicklungsplänen anpassen
13286,http://data.europa.eu/esco/skill/f53ec337-786f-4904-951d-adf3655e1c60,Metallsägemaschine pflegen
13287,http://data.europa.eu/esco/skill/f5426502-4264-4c0d-a24d-9f760cc24683,gemahlenes Getreide analysieren
13288,http://data.europa.eu/esco/skill/f545afd5-dc9d-43f5-86b6-65486f1f3bf7,den Anweisungen des/der örtlichen Verantwortlichen folgen
13289,http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12,Konstruktionsgestaltung genehmigen
13290,http://data.europa.eu/esco/skill/f54cb941-6e9b-43ee-a135-9fda4ad7237b,"Kundendienstvorgänge so führen, dass sie den Unternehmensstandards entsprechen"
13291,http://data.europa.eu/esco/skill/f5584cdb-fded-4dfe-b246-ef06f442d3a7,über die Zubereitung von Diätkost informieren
13292,http://data.europa.eu/esco/skill/f5652e8e-7e25-4f3a-bd31-509c8406213f,Buchführungsvorgänge beaufsichtigen
13293,http://data.europa.eu/esco/skill/f5750c05-7b15-4e0b-8591-f9a1bb95aaac,Werkzeugmaschinen bedienen
13294,http://data.europa.eu/esco/skill/f5794c88-ab8e-4208-a9e6-95d6cf9b5a6f,Transportaktivitäten in Bezug auf Einfuhren koordinieren
13295,http://data.europa.eu/esco/skill/f5798f9c-42a3-4a54-b4c2-ec33a2ddd863,Fahrzeuginstandsetzungen überwachen
13296,http://data.europa.eu/esco/skill/f57cb4e5-562a-4bc9-b657-a0e7804365a5,Mixer reinigen
13297,http://data.europa.eu/esco/skill/f58e2088-08c5-4680-83a1-18ba01299d4c,Hebräisch sprechen
13298,http://data.europa.eu/esco/skill/f591979a-dc42-4000-810f-5852056982c6,Massenspektrometrie
13299,http://data.europa.eu/esco/skill/f597f772-24d3-4cec-813c-cf5a7027c794,N1QL
13300,http://data.europa.eu/esco/skill/f5994792-4487-4e69-9944-f1aa1879cf23,Schiffsrouten koordinieren
13301,http://data.europa.eu/esco/skill/f5a2523e-8b1f-4541-b9e8-cd27e2d9cd7b,eigene Fachkenntnisse analysieren
13302,http://data.europa.eu/esco/skill/f5ac9226-0ace-4d34-a1c3-7b3845834a98,IKT-Server instand halten
13303,http://data.europa.eu/esco/skill/f5acdfb9-0e81-4732-a658-e13c03d3c51b,fertige Lackierung polieren
13304,http://data.europa.eu/esco/skill/f5afbe94-c8e6-492d-9b9d-8349a417f92e,Wirtschaftskriminalität aufdecken
13305,http://data.europa.eu/esco/skill/f5b228a8-869c-4cfb-b5f6-daef86f395ef,Zahnmedizin lehren
13306,http://data.europa.eu/esco/skill/f5b23047-990a-4576-a07a-320e7d040683,Prägungsarten
13307,http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85,3D-Grafiksoftware anwenden
13308,http://data.europa.eu/esco/skill/f5b34ff5-99d7-4e22-9cfb-d1fdaa487b12,Heimtiere anmelden
13309,http://data.europa.eu/esco/skill/f5b55ae6-41be-4a62-af43-2aaa0fcc4dc4,Gebet
13310,http://data.europa.eu/esco/skill/f5bb6b92-2773-4403-8188-4b04bbc587fd,Kurs des Seefahrzeugs zum Wind
13311,http://data.europa.eu/esco/skill/f5c3bcbe-a8a5-43b5-9fbe-05d6458a04d7,Mitglieder werben
13312,http://data.europa.eu/esco/skill/f5cae5fa-a2ee-4e76-acab-9191cbdaab25,einen Präventionsplan zum Schutz der Gesundheit und Sicherheit im Straßenverkehr erarbeiten
13313,http://data.europa.eu/esco/skill/f5d8db86-12fe-4b17-80ee-dc126bab8335,neue Kochmethoden untersuchen
13314,http://data.europa.eu/esco/skill/f5db895c-533b-421b-8e7a-0ea39aadf3e5,Bestandteile von Uhren
13315,http://data.europa.eu/esco/skill/f5dc20ae-8b2f-4c9b-b4fa-e9e8c81dbcf4,"Schüler/Schülerinnen ermutigen, ihre Leistungen anzuerkennen"
13316,http://data.europa.eu/esco/skill/f5dce36f-8ffc-4eaf-841b-cfd9ab72ccfe,sicher mit Bühnenwaffen arbeiten
13317,http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051,Ressourcenplanung durchführen
13318,http://data.europa.eu/esco/skill/f5de9360-de44-418f-81da-d0350dbc86a2,Abweichungen bei der Milcherzeugung überwachen
13319,http://data.europa.eu/esco/skill/f5e19e0c-1c42-4622-a9c7-1c2c6c11ff4c,Bestandteile von Orgeln herstellen
13320,http://data.europa.eu/esco/skill/f5e51369-45c6-42b1-8ccc-d1826112e555,gesprochenes Polnisch verstehen
13321,http://data.europa.eu/esco/skill/f5eae448-0e52-4550-b982-9ff108c2ef55,zu historischen Kontexten beraten
13322,http://data.europa.eu/esco/skill/f5ebfa1f-016a-4edf-850c-a850f06acbfe,Tasteninstrumente stimmen
13323,http://data.europa.eu/esco/skill/f5eed756-2883-46fe-8990-729100cc3e4b,Make-up-Effekte entwerfen
13324,http://data.europa.eu/esco/skill/f5f53b80-29b5-4a7e-b876-803d8a07f60a,Pressemappe für die Medien erstellen
13325,http://data.europa.eu/esco/skill/f5f5b244-6cea-4fbc-8a50-8f712791bc09,Unternehmensstandards beachten
13326,http://data.europa.eu/esco/skill/f5f72523-3e48-47ae-825b-fa49a33cd94b,Rechtsvorschriften für das Sozialwohnungswesen
13327,http://data.europa.eu/esco/skill/f5f776fa-0a89-4fad-bb4a-87f2b254ae73,Ölklärung mit Kochmethoden durchführen
13328,http://data.europa.eu/esco/skill/f5f9b6fe-0ff2-4c0b-887a-12702d8612ba,CNC-Graviermaschine pflegen
13329,http://data.europa.eu/esco/skill/f5fa2654-52cc-45d2-ac92-ac979dee5d12,Bestandteile von Motoren
13330,http://data.europa.eu/esco/skill/f60416d5-2d98-4401-ba0d-b92b53e01d86,Lagerbuchhaltung führen
13331,http://data.europa.eu/esco/skill/f6068fdb-8033-48ee-9444-5cbd2b40ba64,Stresstestmethoden für Kredite anwenden
13332,http://data.europa.eu/esco/skill/f608229b-2d32-40bd-b955-a40054b5adcc,Steinprodukte verpacken
13333,http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63,strategische Geschäftsentscheidungen fällen
13334,http://data.europa.eu/esco/skill/f60f9710-7ed8-4deb-ac33-aeccb295bfe3,nicht chirurgische Behandlungsmethoden in der kosmetischen Medizin anbieten
13335,http://data.europa.eu/esco/skill/f6100198-9398-4c31-9003-d976c37d5022,Sicherheitsmaßnahmen überwachen
13336,http://data.europa.eu/esco/skill/f61a0a31-5b6b-4129-b5c2-99e10a5d7794,geschriebenes Walisisch verstehen
